SamplesperPixel,ScanningSequence,SequenceVariant,ScanOptions,MRAcquisitionType,RepetitionTime,EchoTime,EchoTrainLength,InversionTime,AngioFlag,NumberofAverages,ImagingFrequency,MagneticFieldstrength,SpacingBetweenSlices,PercentSampling,PercentPhaseFieldofView,PixelBandwidth,ReconstructionDiameter,PhaseEncodingDirection,FlipAngle,SAR,VariableFlipAngleFlag,SeriesDescription,SHStationName
1,GR,NULL,NULL,3D,31,4,1,0,N,1,63.823725,1.5,1.5,100,100,61.0547,200,ROW,30,0.0529885,N,SAG SPGR,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,NULL,N,1,63.823725,1.5,NULL,100,94,69.76560503,149,NULL,20,1.40517,Y,PJN,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,NULL,N,1,63.823725,1.5,NULL,100,94,69.76560503,149,NULL,20,1.40517,Y,PJN,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,NULL,N,1,63.823725,1.5,NULL,100,94,69.76560503,149,NULL,20,1.40517,Y,PJN,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,NULL,N,1,63.823725,1.5,NULL,100,94,69.76560503,149,NULL,20,1.40517,Y,PJN,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,NULL,N,1,63.823725,1.5,NULL,100,94,69.76560503,149,NULL,20,1.40517,Y,PJN,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,NULL,N,1,63.823725,1.5,NULL,100,94,69.76560503,149,NULL,20,1.40517,Y,PJN,MR1WA
3,NULL,NONE,NULL,2D,6500,98.7,1,0,N,1,63.823751,1.5,4.5,100,100,1953.12,220,COL,90,0.189226,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,98.7,1,0,N,1,63.823751,1.5,4.5,100,100,1953.12,220,COL,90,0.189226,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,98.7,1,0,N,1,63.823751,1.5,4.5,100,100,1953.12,220,COL,90,0.189226,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,98.7,1,0,N,1,63.823751,1.5,4.5,100,100,1953.12,220,COL,90,0.189226,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.823747,1.5,8,100,100,976.562,300,ROW,70,0.897002,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,5666.67,111.52,12,0,N,2,63.823751,1.5,4.5,100,80,27.1094,200,ROW,90,0.6781,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,128.984,1,2200,N,0.5,63.823751,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5842,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,98.7,1,0,N,1,63.823751,1.5,4.5,100,100,1953.12,220,COL,90,0.189226,N,Ax DIFF Pedi,MR1WA
1,GR,SS,NULL,3D,6.798,2.5,1,0,N,4,63.823663,1.5,0.4,100,100,244.141,180,ROW,65,1.02116,N,Ax 3D FIESTA Hi Res,MR1WA
1,NULL,NONE,NULL,2D,6500,98.7,1,0,N,1,63.823751,1.5,4.5,100,100,1953.12,220,COL,90,0.189226,N,ADC,MR1WA
1,GR,SS,NULL,3D,25,3.3,1,0,N,1,63.823725,1.5,0.599999,100,94,69.7656,180,ROW,20,1.40517,Y,3DTOF (CHECK RAMP PULSE),MR1WA
1,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,ZERO-B,MR1WA
1,NULL,SS,NULL,2D,12000,29.4,1,0,N,2,63.825905,1.5,4,100,100,1304.69,220,COL,90,0.00228382,N,SUSCEPTIBILITY EPI,MR1WA
1,SE,SK,NULL,2D,650,12.72,2,0,N,1,63.825905,1.5,4.5,100,100,122.109,220,ROW,90,1.1413,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.82589,1.5,8,100,100,976.562,300,ROW,70,0.844697,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,6016.67,111.552,12,0,N,1,63.825905,1.5,4.5,100,90,27.1094,200,ROW,90,0.6389,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,128.8,1,2200,N,0.5,63.825905,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5501,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,104.3,1,0,N,1,63.825905,1.5,4.5,100,100,1953.12,200,COL,90,0.201951,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,ZERO-B,MR1WA
1,NULL,SS,NULL,2D,12000,31.3,1,0,N,2,63.825907,1.5,4,100,100,1304.69,220,COL,90,0.00213225,N,SUSCEPTIBILITY EPI,MR1WA
1,SE,SK,NULL,2D,650,12.736,2,0,N,1,63.825914,1.5,4.5,100,100,122.109,220,ROW,90,1.0656,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825891,1.5,8,100,100,976.562,300,ROW,70,0.788635,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,4250,111.552,12,0,N,1,63.825914,1.5,4.5,100,80,27.1094,200,ROW,90,0.5962,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,122.636,1,2200,N,0.5,63.825914,1.5,4.5,64.5833,100,162.734,210,ROW,90,0.5136,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,100.5,1,0,N,1,63.825907,1.5,4.5,100,100,1953.12,220,COL,90,0.194093,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,ZERO-B,MR1WA
1,NULL,SS,NULL,2D,12000,33.6,1,0,N,2,63.825927,1.5,4,100,100,1304.69,220,COL,90,0.00213225,N,SUSCEPTIBILITY EPI,MR1WA
1,SE,SK,NULL,2D,566.668,12.72,2,0,N,1,63.825927,1.5,4.5,100,80,122.109,220,ROW,90,1.087,N,SAG T1,MR1WA
1,GR,NULL,NULL,3D,22,6,1,0,N,1,63.825919,1.5,1.2,100,100,114.922,220,ROW,20,0.0291757,N,Sag SPGR,MR1WA
3,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,DWI,MR1WA
1,SE,SK,NULL,2D,6383.34,111.648,12,0,N,1,63.825919,1.5,4.5,100,75,27.1094,200,ROW,90,0.5953,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,124.908,1,2200,N,0.5,63.825919,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5167,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,101,1,0,N,1,63.82593,1.5,4.5,100,100,1953.12,220,COL,90,0.183003,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,ZERO-B,MR1WA
1,NULL,SS,NULL,2D,12000,31.7,1,0,N,2,63.825939,1.5,4.5,100,100,1304.69,220,COL,90,0.00165456,N,SUSCEPTIBILITY EPI,MR1WA
1,SE,SK,NULL,2D,550,12.92,2,0,N,1,63.825936,1.5,4.5,100,80,122.109,220,ROW,90,1.0185,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.388,1,0,N,1,63.825933,1.5,8,100,100,976.562,300,ROW,70,0.771485,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,6083.34,112.768,12,0,N,1,63.825936,1.5,4.5,100,75,27.1094,200,ROW,90,0.5723,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,120.456,1,2200,N,0.5,63.825936,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.6103,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,113.2,1,0,N,1,63.825939,1.5,4.5,100,100,1953.12,220,COL,90,0.166748,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,ZERO-B,MR1WA
1,NULL,SS,NULL,2D,12000,35.1,1,0,N,2,63.825919,1.5,4,100,100,1304.69,220,COL,90,0.00214541,N,SUSCEPTIBILITY EPI,MR1WA
1,SE,SK,NULL,2D,616.668,12.912,2,0,N,1,63.825905,1.5,4.5,100,100,122.109,220,ROW,90,1.1861,N,SAG T1,MR1WA
1,SE,SK,NULL,2D,616.668,12.912,2,0,N,1,63.825905,1.5,4.5,100,80,122.109,220,ROW,90,1.1861,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.388,1,0,N,1,63.825916,1.5,8,100,100,976.562,300,ROW,70,0.889208,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,6066.67,112.512,12,0,N,1,63.825905,1.5,4.5,100,80,27.1094,200,ROW,90,0.6614,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,131.284,1,2200,N,0.5,63.825905,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5742,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,108.8,1,0,N,1,63.825912,1.5,4.5,100,100,1953.12,200,COL,90,0.210791,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,ZERO-B,MR1WA
1,NULL,SS,NULL,2D,12000,30.3,1,0,N,2,63.825863,1.5,4.5,100,100,1304.69,200,COL,90,0.00266759,N,SUSCEPTIBILITY EPI,MR1WA
1,SE,SK,NULL,2D,533.336,12.704,2,0,N,1,63.825845,1.5,4.5,100,100,122.109,220,ROW,90,1.6936,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825838,1.5,8,100,100,976.562,300,ROW,70,1.2333,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,5666.67,111.648,12,0,N,1,63.825863,1.5,4.5,100,90,27.1094,200,ROW,90,0.9323,N,AX T2,MR1WA
1,SE,SK,NULL,2D,5666.67,111.648,12,0,N,1,63.825845,1.5,4.5,100,90,27.1094,200,ROW,90,0.9323,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,127.788,1,2200,N,0.5,63.825845,1.5,4.5,64.5833,100,162.734,200,ROW,90,1.071,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,Ax DIFF Pedi,MR1WA
1,GR,SS,NULL,3D,6.745,2.488,1,0,N,4,63.825824,1.5,0.4,100,100,244.141,180,ROW,65,1.4163,N,Ax 3D FIESTA Hi Res,MR1WA
1,NULL,NONE,NULL,2D,6500,100.8,1,0,N,1,63.825856,1.5,4.5,100,100,1953.12,200,COL,90,0.277513,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,ZERO-B,MR1WA
1,SE,SK,NULL,2D,550,12.912,2,0,N,1,63.825972,1.5,4.5,100,100,122.109,220,ROW,90,1.4372,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.388,1,0,N,1,63.825949,1.5,8,100,100,976.562,300,ROW,70,1.08865,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,6050,112.352,12,0,N,1,63.825972,1.5,4.5,100,80,27.1094,220,ROW,90,0.812,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,122.64,1,2200,N,0.5,63.825972,1.5,4.5,64.5833,100,162.734,220,ROW,90,0.5304,N,AX FLAIR,MR1WA
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.825984,1.5,5,100,100,652.344,220,COL,40,0.00200617,N,Ax EPI Susceptibility,MR1WA
1,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,Ax DIFF Pedi,MR1WA
1,GR,SS,NULL,3D,6.739,2.488,1,0,N,4,63.825914,1.5,0.4,100,100,244.141,180,ROW,65,1.23959,N,Ax 3D FIESTA Hi Res,MR1WA
1,NULL,NONE,NULL,2D,6500,103.3,1,0,N,1,63.825972,1.5,4.5,100,100,1953.12,220,COL,90,0.258069,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,ZERO-B,MR1WA
1,SE,SK,NULL,2D,600,12.696,2,0,N,1,63.826347,1.5,4.5,100,90,122.109,230,ROW,90,1.5488,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.826246,1.5,8,100,100,976.562,300,ROW,70,1.12004,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,5666.67,111.744,12,0,N,1,63.826347,1.5,4.5,100,80,27.1094,200,ROW,90,0.8467,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,129.628,1,2200,N,0.5,63.826347,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.7294,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,105.5,1,0,N,1,63.826557,1.5,4.5,100,100,1953.12,200,COL,90,0.252029,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,ZERO-B,MR1WA
1,SE,SK,NULL,2D,716.668,12.72,2,0,N,1,63.825957,1.5,4.5,100,100,122.109,220,ROW,90,1.1124,N,SAG T1,MR1WA
1,SE,SK,NULL,2D,716.668,12.72,2,0,N,1,63.82596,1.5,4.5,100,80,122.109,220,ROW,90,1.1124,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825957,1.5,8,100,100,976.562,300,ROW,70,0.817181,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,7083.34,111.648,12,0,N,1,63.825957,1.5,4.5,100,75,27.1094,200,ROW,90,0.6177,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,124.908,1,2200,N,0.5,63.825957,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5354,N,AX FLAIR,MR1WA
1,NULL,SS,NULL,2D,5000,20,2,0,N,2,63.825963,1.5,4,100,100,652.344,220,COL,40,0.000942691,N,Ax EPI Susceptibility,MR1WA
1,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,99.6,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.18388,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,102.5,1,0,N,1,63.825937,1.5,4.5,100,100,1953.12,220,COL,90,0.25524,N,ZERO-B,MR1WA
1,SE,SK,NULL,2D,600,12.696,2,0,N,1,63.825944,1.5,4.5,100,80,122.109,240,ROW,90,1.521,N,SAG T1,MR1WA
1,NULL,NONE,NULL,2D,6500,102.5,1,0,N,1,63.825937,1.5,4.5,100,100,1953.12,220,COL,90,0.25524,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825941,1.5,8,100,100,976.562,300,ROW,70,1.09993,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,7083.34,111.648,12,0,N,1,63.825944,1.5,4.5,100,75,27.1094,200,ROW,90,0.8314,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,124.908,1,2200,N,0.5,63.825944,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.6306,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,102.5,1,0,N,1,63.825937,1.5,4.5,100,100,1953.12,220,COL,90,0.25524,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,ZERO-B,MR1WA
1,SE,SK,NULL,2D,566.668,12.72,2,0,N,1,63.825971,1.5,4.5,100,100,122.109,220,ROW,90,1.2363,N,SAG T1,MR1WA
3,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825956,1.5,8,100,100,976.562,300,ROW,70,0.897002,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,6033.34,111.68,12,0,N,1,63.825971,1.5,4.5,100,80,27.1094,200,ROW,90,0.6766,N,AX T2,MR1WA
1,IR,SK,NULL,2D,10002,128.156,1,2200,N,0.5,63.825971,1.5,4.5,64.5833,100,162.734,200,ROW,90,0.5842,N,AX FLAIR,MR1WA
1,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,Ax DIFF Pedi,MR1WA
1,NULL,NONE,NULL,2D,6500,101.7,1,0,N,1,63.82596,1.5,4.5,100,100,1953.12,200,COL,90,0.214456,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,ZERO-B,MR1WA
1,GR,NULL,NULL,3D,24,7,1,0,N,1,63.825893,1.5,1.5,100,75,122.109,250,ROW,20,0.0399535,N,Sag SPGR,MR1WA
3,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,FA,MR1WA
1,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825893,1.5,8,100,100,976.562,300,ROW,70,1.17814,N,Calibration Scan,MR1WA
1,SE,SK,NULL,2D,3100,14.168,8,0,N,1,63.825893,1.5,3,100,80,97.6562,256,ROW,90,0.9217,N,Ax T2/PD,MR1WA
1,SE,NONE,NULL,2D,600,20,1,0,N,0.5,63.825916,1.5,3,54.1667,100,122.109,250,ROW,90,1.03542,N,Ax T1 Pre,MR1WA
1,RM,NONE,NULL,2D,616.668,20,1,0,N,0.5,63.825916,1.5,3,54.1667,100,122.109,250,ROW,90,1.00736,N,Ax T1 Post,MR1WA
1,RM,NONE,NULL,2D,616.668,20,1,0,N,0.5,63.825916,1.5,3,54.1667,100,122.109,250,ROW,90,1.00736,N,Ax Subtracted (7-6),MR1WA
1,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,Ax Iso Diffusion,MR1WA
1,IR,SK,NULL,2D,9002,135.656,1,2200,N,0.5,63.825916,1.5,4,57.1429,100,244.141,220,ROW,90,1.3178,N,Ax FLAIR T2 Post,MR1WA
1,NULL,NONE,NULL,2D,10000,101.6,1,0,N,1,63.825916,1.5,2.2,100,100,1953.12,220,COL,90,0.355404,N,ADC,MR1WA
1,NULL,NONE,NULL,2D,6500,101.3,1,0,N,1,63.825906,1.5,4,100,100,1953.12,220,COL,90,0.21073,N,ZERO-B,MR1WA
1,SE,SK,NULL,2D,533.336,12.768,2,0,N,1,63.825871,1.5,4.5,100,90,122.109,220,ROW,90,1.083,N,SAG T1,MR1WA
1,GR,SS,NULL,3D,6.488,2.46,1,0,N,4,63.825909,1.5,0.4,100,100,244.141,180,ROW,65,0.940693,N,SAG 3D FIESTA Hi Res,MR1WA
3,NULL,NONE,NULL,2D,6500,101.3,1,0,N,1,63.825906,1.5,4,100,100,1953.12,220,COL,90,0.21073,N,FA (color),MR1WA
1,NULL,NONE,NULL,2D,6500,101.3,1,0,N,1,63.825906,1.5,4,100,100,1953.12,220,COL,90,0.21073,N,FA,MR1WA
1,NULL,NONE,NULL,2D,6500,101.3,1,0,N,1,63.825906,1.5,4,100,100,1953.12,220,COL,90,0.21073,N,EXP,MR1WA
1,NULL,NONE,NULL,2D,6500,101.3,1,0,N,1,63.825906,1.5,4,100,100,1953.12,220,COL,90,0.21073,N,DWI,MR1WA
1,GR,NULL,FAST_GEMS,2D,150,1.372,1,0,N,1,63.825882,1.5,8,100,100,976.562,300,ROW,70,0.788635,N,Calibration Scan,MR1WA
